|__dataLog__action	|__dataLog__timestamp	|__dataLog__note	|__dataLog__userId
Open	"Monday, February 12, 2018 3:39 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 3:40 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 3:40 PM"	Probe Design	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 3:42 PM"	Probe Design	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 3:42 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 3:45 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 3:46 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 3:47 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 3:47 PM"	Alien DB	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 3:49 PM"	Alien DB	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 3:50 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 3:50 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 3:51 PM"	Probe Design	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 3:53 PM"	Probe Design	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 3:53 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 3:54 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 3:54 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 3:56 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 3:56 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 3:57 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 3:57 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 3:58 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 3:59 PM"	Probe Design	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 4:00 PM"	Probe Design	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 4:00 PM"	Probe Design	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 4:00 PM"	Probe Design	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 4:01 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 4:04 PM"	Mission Control	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 4:05 PM"	Alien DB	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Close	"Monday, February 12, 2018 4:07 PM"	Alien DB	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Monday, February 12, 2018 4:07 PM"	Communication Center	VfSuMysqAKRFC0ytT2LkRpAg2SH2
Open	"Thursday, March 8, 2018 12:47 PM"	Communication Center	Pr444x9PMiVZiI9s5VMU4O9aA712
Close	"Thursday, March 8, 2018 12:47 PM"	Communication Center	Pr444x9PMiVZiI9s5VMU4O9aA712
Open	"Thursday, March 8, 2018 12:53 PM"	Mission Control	Pr444x9PMiVZiI9s5VMU4O9aA712
Close	"Thursday, March 8, 2018 12:53 PM"	Mission Control	Pr444x9PMiVZiI9s5VMU4O9aA712
Open	"Thursday, March 8, 2018 12:53 PM"	Probe Design	Pr444x9PMiVZiI9s5VMU4O9aA712
Close	"Thursday, March 8, 2018 12:53 PM"	Probe Design	Pr444x9PMiVZiI9s5VMU4O9aA712
Open	"Thursday, March 8, 2018 12:53 PM"	Alien DB	Pr444x9PMiVZiI9s5VMU4O9aA712
Close	"Thursday, March 8, 2018 1:04 PM"	Alien DB	Pr444x9PMiVZiI9s5VMU4O9aA712
Open	"Thursday, March 8, 2018 1:05 PM"	Alien DB	Pr444x9PMiVZiI9s5VMU4O9aA712
Close	"Thursday, March 8, 2018 1:07 PM"	Alien DB	Pr444x9PMiVZiI9s5VMU4O9aA712
Open	"Thursday, March 8, 2018 1:08 PM"	Alien DB	Pr444x9PMiVZiI9s5VMU4O9aA712
Open	"Thursday, March 8, 2018 1:45 PM"	Probe Design	Pr444x9PMiVZiI9s5VMU4O9aA712
Close	"Thursday, March 8, 2018 1:47 PM"	Probe Design	Pr444x9PMiVZiI9s5VMU4O9aA712
Open	"Thursday, March 8, 2018 1:47 PM"	Probe Design	Pr444x9PMiVZiI9s5VMU4O9aA712
Close	"Thursday, March 8, 2018 1:47 PM"	Probe Design	Pr444x9PMiVZiI9s5VMU4O9aA712
Open	"Thursday, March 8, 2018 1:49 PM"	Communication Center	Pr444x9PMiVZiI9s5VMU4O9aA712
Open	"Tuesday, February 27, 2018 10:23 AM"	Communication Center	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 10:23 AM"	Communication Center	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 10:28 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 10:28 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 10:29 AM"	Alien DB	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 10:38 AM"	Alien DB	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 10:39 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 10:43 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 10:44 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 10:44 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 10:44 AM"	Communication Center	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 10:45 AM"	Communication Center	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 10:46 AM"	Alien DB	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 10:48 AM"	Alien DB	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 10:49 AM"	Alien DB	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 10:52 AM"	Alien DB	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 10:53 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:04 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:04 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:05 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:07 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:07 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:08 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:09 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:09 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:10 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:10 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:11 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:15 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:16 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:16 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:17 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:17 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:17 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:18 AM"	Probe Design	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:18 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:20 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:21 AM"	Communication Center	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:23 AM"	Communication Center	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:23 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Close	"Tuesday, February 27, 2018 11:24 AM"	Mission Control	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 11:25 AM"	Communication Center	z40gBgQuOLQn2ICJo2XFGaOuWvu1
Open	"Tuesday, February 27, 2018 8:57 AM"	Communication Center	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 8:58 AM"	Communication Center	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 8:59 AM"	Communication Center	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:00 AM"	Communication Center	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:01 AM"	Alien DB	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:03 AM"	Alien DB	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:03 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:04 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:04 AM"	Alien DB	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:19 AM"	Alien DB	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:20 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:24 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:24 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:42 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:42 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:42 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:42 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:42 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:43 AM"	Mission Control	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:44 AM"	Mission Control	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:45 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:50 AM"	Probe Design	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:50 AM"	Mission Control	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:54 AM"	Mission Control	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:54 AM"	Mission Control	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:54 AM"	Mission Control	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:55 AM"	Alien DB	vArakBtn9yPHulA0kq3ExCxeEEt1
Close	"Tuesday, February 27, 2018 9:56 AM"	Alien DB	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Tuesday, February 27, 2018 9:56 AM"	Communication Center	vArakBtn9yPHulA0kq3ExCxeEEt1
Open	"Friday, March 23, 2018 3:47 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 3:48 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 3:48 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 3:48 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 3:48 PM"	Alien DB	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 3:26 PM"	Communication Center	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 3:28 PM"	Communication Center	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 3:28 PM"	Alien DB	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 3:29 PM"	Alien DB	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 3:30 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 3:30 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 3:31 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 3:31 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 3:31 PM"	Communication Center	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 3:34 PM"	Communication Center	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 3:34 PM"	Alien DB	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 3:59 PM"	Communication Center	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 3:59 PM"	Communication Center	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:01 PM"	Alien DB	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:02 PM"	Alien DB	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:04 PM"	Alien DB	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:04 PM"	Alien DB	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:12 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:13 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:13 PM"	Communication Center	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:16 PM"	Communication Center	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:16 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:17 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:17 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:17 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:17 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:17 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:18 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:18 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:19 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:20 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:20 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:23 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:23 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:24 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:25 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:26 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:26 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:27 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:27 PM"	Mission Control	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:27 PM"	Communication Center	jNRDbnArYSV2xBV1M4blejtu2wk1
Close	"Friday, March 23, 2018 4:28 PM"	Communication Center	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:28 PM"	Probe Design	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, March 23, 2018 4:29 PM"	Communication Center	jNRDbnArYSV2xBV1M4blejtu2wk1
Open	"Friday, December 1, 2017 1:28 PM"	Communication Center	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:28 PM"	Communication Center	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:28 PM"	Communication Center	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:28 PM"	Communication Center	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:28 PM"	Communication Center	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:28 PM"	Communication Center	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:28 PM"	Communication Center	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:28 PM"	Communication Center	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:29 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:29 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:29 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:32 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:32 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:32 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:32 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:37 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:37 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:44 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:44 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:44 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:44 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:44 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:44 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:44 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:46 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:46 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:46 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:46 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:46 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:46 PM"	Communication Center	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:46 PM"	Communication Center	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:47 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:51 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:51 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:55 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 1:55 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 1:55 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:00 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 2:01 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:01 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:06 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 2:07 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:08 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:17 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 2:17 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:17 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 2:17 PM"	Alien DB	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:17 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 2:17 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:19 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 2:21 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:21 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 2:28 PM"	Probe Design	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:28 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 2:29 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:29 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Close	"Friday, December 1, 2017 2:29 PM"	Mission Control	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Friday, December 1, 2017 2:29 PM"	Communication Center	CuDiGQXzqtWQjl2pLj3oYGlj7bh1
Open	"Thursday, November 30, 2017 8:57 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Close	"Thursday, November 30, 2017 9:03 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Open	"Thursday, November 30, 2017 9:03 AM"	Communication Center	4ILWG9mY00h3bYxGkThPtHfYyTS2
Close	"Thursday, November 30, 2017 9:04 AM"	Communication Center	4ILWG9mY00h3bYxGkThPtHfYyTS2
Open	"Thursday, November 30, 2017 9:04 AM"	Probe Design	4ILWG9mY00h3bYxGkThPtHfYyTS2
Close	"Thursday, November 30, 2017 9:04 AM"	Probe Design	4ILWG9mY00h3bYxGkThPtHfYyTS2
Open	"Thursday, November 30, 2017 9:12 AM"	Mission Control	4ILWG9mY00h3bYxGkThPtHfYyTS2
Close	"Thursday, November 30, 2017 9:12 AM"	Mission Control	4ILWG9mY00h3bYxGkThPtHfYyTS2
Open	"Thursday, November 30, 2017 9:13 AM"	Probe Design	4ILWG9mY00h3bYxGkThPtHfYyTS2
Close	"Thursday, November 30, 2017 9:17 AM"	Probe Design	4ILWG9mY00h3bYxGkThPtHfYyTS2
Open	"Thursday, November 30, 2017 9:17 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Close	"Thursday, November 30, 2017 9:17 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Open	"Thursday, November 30, 2017 9:18 AM"	Mission Control	4ILWG9mY00h3bYxGkThPtHfYyTS2
Close	"Thursday, November 30, 2017 9:18 AM"	Mission Control	4ILWG9mY00h3bYxGkThPtHfYyTS2
Open	"Thursday, November 30, 2017 9:19 AM"	Communication Center	4ILWG9mY00h3bYxGkThPtHfYyTS2
