|__dataLog__action	|__dataLog__note	|__dataLog__timestamp	|__dataLog__tool	|__dataLog__userId
Click Destination Planet	TRITON	"Friday, October 27, 2017 1:52 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 1:52 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 1:52 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Narrow Angle Camera	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	flyby	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	The great voyager 1	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	CALLISTO	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Radar	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Wide Angle Camera	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Narrow Angle Camera	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	flyby	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	flyby	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	The great voyager 1	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	MARS	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Wide Angle Camera	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Narrow Angle Camera	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	flyby	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	The great voyager 1	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	MERCURY	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Wide Angle Camera	"Friday, October 27, 2017 1:53 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Narrow Angle Camera	"Friday, October 27, 2017 1:54 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	flyby	"Friday, October 27, 2017 1:54 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	The great voyager 1	"Friday, October 27, 2017 1:54 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	EUROPA	"Friday, October 27, 2017 1:54 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 1:54 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 1:54 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Wide Angle Camera	"Friday, October 27, 2017 1:54 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Narrow Angle Camera	"Friday, October 27, 2017 1:54 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 1:57 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Venus Deux	"Friday, October 27, 2017 1:57 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	VENUS	"Friday, October 27, 2017 1:57 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Spectrograph	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Radar	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Seismograph	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Thermometer	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Barometer	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Wide Angle Camera	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Mercy deux	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	MERCURY	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Radar	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Seismograph	"Friday, October 27, 2017 1:58 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 1:59 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Thermometer	"Friday, October 27, 2017 1:59 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Seismograph	"Friday, October 27, 2017 1:59 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Thermometer	"Friday, October 27, 2017 1:59 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Barometer	"Friday, October 27, 2017 1:59 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 1:59 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Wide Angle Camera	"Friday, October 27, 2017 1:59 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Spectrograph	"Friday, October 27, 2017 1:59 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Radar	"Friday, October 27, 2017 1:59 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 1:59 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Mars Deux	"Friday, October 27, 2017 1:59 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	MARS	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Radar	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Seismograph	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Seismograph	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Radar	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Seismograph	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Thermometer	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Barometer	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Wide Angle Camera	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Barometer	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Thermometer	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Seismograph	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Radar	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:00 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:03 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Io Probe 1	"Friday, October 27, 2017 2:03 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	IO	"Friday, October 27, 2017 2:03 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 2:03 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 2:03 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Spectrograph	"Friday, October 27, 2017 2:03 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Titian probe 1	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	TITAN	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Venus Deux	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	VENUS	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Spectrograph	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Mercy deux	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	MERCURY	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Mars Deux	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	MARS	"Friday, October 27, 2017 2:04 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:08 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Charon Trois	"Friday, October 27, 2017 2:08 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	CHARON	"Friday, October 27, 2017 2:08 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:08 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Charn Trois 1	"Friday, October 27, 2017 2:08 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	CHARON	"Friday, October 27, 2017 2:08 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Seismograph	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Thermometer	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Pluto Trois	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	PLUTO	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Mercy deux	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	MERCURY	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Venus Deux	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	VENUS	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Spectrograph	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	flyby	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Mars Deux	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	MARS	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Io Probe 1	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	IO	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Spectrograph	"Friday, October 27, 2017 2:09 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 2:10 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Wide Angle Camera	"Friday, October 27, 2017 2:10 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 2:10 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:11 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Io quatre	"Friday, October 27, 2017 2:11 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	IO	"Friday, October 27, 2017 2:11 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Seismograph	"Friday, October 27, 2017 2:11 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Thermometer	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Barometer	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Phobos Trois	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	PHOBOS	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Spectrograph	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Spectrograph	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Seismograph	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Thermometer	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Mercy deux	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	MERCURY	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:12 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Mars Deux	"Friday, October 27, 2017 2:13 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	MARS	"Friday, October 27, 2017 2:13 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:13 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Venus Deux	"Friday, October 27, 2017 2:13 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	VENUS	"Friday, October 27, 2017 2:13 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Spectrograph	"Friday, October 27, 2017 2:13 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Radar	"Friday, October 27, 2017 2:13 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 2:13 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Thermometer	"Friday, October 27, 2017 2:13 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Mars Deux	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	MARS	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	lander	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Probe Button	Venus Deux	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Destination Planet	VENUS	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Spectrograph	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Radar	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Barometer	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Infrared Camera	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Wide Angle Camera	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Thermometer	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Magnetometer	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Instrument	Seismograph	"Friday, October 27, 2017 2:16 PM"	missionControl	h07lknZ7nYem6OTFklmFaukDmxi1
Click Left Menu	flyby	"Tuesday, November 14, 2017 9:06 AM"	missionControl	HOcnZZM9EiO7SxVoBPhakTgIH942
Click Left Menu	orbiter	"Tuesday, November 14, 2017 9:06 AM"	missionControl	HOcnZZM9EiO7SxVoBPhakTgIH942
Click Left Menu	lander	"Tuesday, November 14, 2017 9:06 AM"	missionControl	HOcnZZM9EiO7SxVoBPhakTgIH942
Click Left Menu	lander	"Tuesday, November 14, 2017 9:06 AM"	missionControl	HOcnZZM9EiO7SxVoBPhakTgIH942
Click Left Menu	flyby	"Tuesday, November 14, 2017 9:59 AM"	missionControl	HOcnZZM9EiO7SxVoBPhakTgIH942
Click Left Menu	lander	"Tuesday, November 14, 2017 9:59 AM"	missionControl	HOcnZZM9EiO7SxVoBPhakTgIH942
Click Left Menu	lander	"Tuesday, November 14, 2017 10:01 AM"	missionControl	HOcnZZM9EiO7SxVoBPhakTgIH942
Click Left Menu	flyby	"Friday, December 1, 2017 1:36 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Left Menu	orbiter	"Friday, December 1, 2017 1:36 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Left Menu	lander	"Friday, December 1, 2017 1:36 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Left Menu	lander	"Friday, December 1, 2017 1:50 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Probe Button	olympos mons	"Friday, December 1, 2017 1:50 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Destination Planet	TRITON	"Friday, December 1, 2017 1:50 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Instrument	Seismograph	"Friday, December 1, 2017 1:50 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Instrument	Spectrograph	"Friday, December 1, 2017 1:50 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Left Menu	lander	"Friday, December 1, 2017 1:53 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Probe Button	correct plaet	"Friday, December 1, 2017 1:53 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Destination Planet	TITAN	"Friday, December 1, 2017 1:53 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Left Menu	orbiter	"Friday, December 1, 2017 1:55 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Left Menu	lander	"Friday, December 1, 2017 1:55 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Probe Button	correct plaet	"Friday, December 1, 2017 1:55 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Destination Planet	TITAN	"Friday, December 1, 2017 1:55 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Left Menu	lander	"Friday, December 1, 2017 1:55 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Probe Button	olympos mons	"Friday, December 1, 2017 1:55 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Destination Planet	TRITON	"Friday, December 1, 2017 1:55 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Instrument	Spectrograph	"Friday, December 1, 2017 1:55 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Instrument	Seismograph	"Friday, December 1, 2017 1:55 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Left Menu	flyby	"Friday, December 1, 2017 1:56 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Left Menu	lander	"Friday, December 1, 2017 1:59 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Probe Button	correct plaet	"Friday, December 1, 2017 1:59 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Destination Planet	TITAN	"Friday, December 1, 2017 1:59 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Instrument	Seismograph	"Friday, December 1, 2017 1:59 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
Click Instrument	Spectrograph	"Friday, December 1, 2017 1:59 PM"	missionControl	KajoOYMb0AUfB7g4mxbqguA7cRK2
